,date,reviews,star,sentiment
4902,2021-08-18,"O material é bom, mas acho ele muito alto (a menor altura possível) e acho que a parte de baixo veio torta, pois o notebook fica torto para a direita. Visualmente desagradável, e isso me decepcionou bastante. Não recomendo a compra por conta de ter vindo torto.",2,negative
4903,2021-08-18,"Não gostei, pois não é firme.",2,negative
4904,2021-08-18,O material é resistente. O notebook fica estável. Atende o proposto.,5,positive
4905,2021-08-19,Suporte prático e útil,5,positive
4906,2021-08-19,"leve, compacto e resistente. não tenho doq falar! muito bom mesmo, espero que dure por mt tempo!",5,positive
4907,2021-08-19,"O produto chegou com defeito, fica balançando. Nao pedi troca pois acabei de voltar de licença maternidade e estou sem tempo.Estou insatisfeita, péssima compra.",1,negative
4908,2021-08-19,Very good product!,5,positive
4909,2021-08-19,"Ele é bom, só não tem quase ajuste de altura.",5,positive
4910,2021-08-19,Funcional e de fácil transporte,5,positive
4911,2021-08-20,"Não é muito estavel, tem que ficar numa superficie plana e sem estar perto do final da mesa.",4,positive
4912,2021-08-20,"Ele é bem bom, forte e tals, porém ele veio tronxo a ponto das duas pernas não ficarem na mesa ao mesmo tempo. A borrachinha que segura o notebook também  veio em lugares diferentes, o que deixa o notebook também meio torto, porém  isso não atrapalhou muito a estabilidade no notebook em cima dele, dá muito bem para utilizá-lo, só não ficou perfeitp",3,negative
4913,2021-08-20,"Minha postura melhorou, minha dor no pescoço sumiu e sinto que meu desempenho usando o suporte melhorou bastante. Não sabia que isso seria tão importante até usar.",5,positive
4914,2021-08-20,"Considerando o valor pago, é um produto de boa qualidade. Tem boa regulagem e é fácil de guardar, pois dobra muito bem e fica bem portátil. O ponto negativo é que a regulagem não é tão boa, pois é um pouco ""solto"". Os encaixes se soltam um pouco quando vc precisa retirar o Notebook da base e colocar novamente. Mas a compra compensa sim!",4,positive
4915,2021-08-21,"Bem o esperado, gostei bastante.",5,positive
4916,2021-08-21,"O produto em si é bom, abri a embalagem e testei no notebook e ficou legal. Porém, veio com a caixa amassada e alguns arranhões.",4,positive
4917,2021-08-21,Não uso e não atende as expectativas,1,negative
4918,2021-08-22,"Achei bom, so senti que o ajuste dele não fica perfeito mas garante estabilidade e ergonomia.No meu caso em especifico, trabalho com dois notebooks então todo dia eu troco o notebook do suporte e ai sempre tenho que ajustar de novo porque ele ""perde"" um pouquinho na regulagem mas se você vai botar o notebook ai e esquecer! será fácil.",4,positive
4919,2021-08-22,Material muito bom e confortável.,5,positive
4920,2021-08-22,Produto muito bom..Fácil de manusear.,5,positive
4921,2021-08-23,"Produto super simples, mas não é ergonômico para deixar no formato que gostaríamos. Produto super quebra galho. Não compraria novamente.",3,negative
4922,2021-08-23,"Poderia ser um pouco mais firme.Não uso o meu para levar pra diferentes lugares. Então, não fico abrindo e fechando. Mas penso que se esse for o caso, há uma chance de ter uma instabilidade maior.No geral, é um bom suporte. Recomendo! Melhorei mto a postura e as tensões musculares.",4,positive
4923,2021-08-23,"Muito prático e ergonômico, mas deixa a desejar quanto à segurança do notebook, que pode deslizar facilmente pela lateral",4,positive
4924,2021-08-23,"Material bom, fácil de armar/montar (na verdade já vem montado e dobrado).Adequa bem o notebook, mas para ajustar na bancada é um pouco chato, porque as vezes fica balançando o pezinho tendo que ajustar algumas vezes até ficar certinho. Fora isso ok!",3,negative
4925,2021-08-23,Despois de alguns dias de uso o lado direito do apoio perdeu a aderência.,3,negative
4926,2021-08-24,"Talvez eu não esteja usando corretamente, mas é muito fraco e se não for cuidadosa, o Notebook pode cair. Fraco e não é firme.",1,negative
4927,2021-08-24,Estava procurando há tempos e correspondeu minhas expectativas.,5,positive
4928,2021-08-24,Produto bom e adequado. Pesado mas acho que o peso ajuda a dar estabilidade.,4,positive
4929,2021-08-24,"Não é muito estável, difícil de regular as vezes, mas é leve e compacto pra carregar.",2,negative
4930,2021-08-24,Atendeu à minha necessidade,5,positive
4931,2021-08-24,"Um pouco instável/torro em algumas ocasiões, e um pouco difícil de regular. Mas na grande maioria das vezes funciona como prometido.",5,positive
4932,2021-08-24,O notebook não fica bem apoiado no suporte. Não vale o preço.,1,negative
4933,2021-08-24,"O produto não apresenta uma qualidade de construção muito boa, é aquele produto que vc compra monta e regula ele uma vez e não mexe mais, porque por algumas vezes que eu dobrei para levar para algum lugar tive a sensação que a parti plástica que articula para dobrar iria quebrar, então se for para deixar em casa ótimo, se for para levar não recomendaria.",4,positive
4934,2021-08-24,"O suporte faz tudo o que era esperado dele, você consegue ajustar a inclinação, tem borrachinhas para segurar seu computador sem riscar, é estável. O meu veio tudo correto, sem borrachas quebradas nem nada e suporta muito bem o notebook de 15,6 polegadas.",5,positive
4935,2021-08-25,"atendeu minhas expectativas. muito útil, uso todo dia",5,positive
4936,2021-08-25,"Acondiciona bem o notebook, recomendo.",5,positive
4937,2021-08-25,"Boa ergonomia, fácil de dobrar.Recomendo.",5,positive
4938,2021-08-25,"Produto bonito, chegou super rápido, é fácil de manusear, gostei muito",5,positive
4939,2021-08-25,Já é o segundo que compro. Material de primeira.,5,positive
4940,2021-08-25,"É bom, material bem feito, mas tem problema de montar, em ficar fora reto horizontalmente o Notebook, demorando alguns minutos até montar da maneira que lhe agrada, Dica é deixar sempre montado na mesma posicão.",5,positive
4941,2021-08-25,Um pouco instável.,4,positive
4942,2021-08-26,"O lado direito do suporte veio solto, assim ele não fica tão estável quanto deveria. Queria saber como consertar.",3,negative
4943,2021-08-26,"MT prático, e ajudou mt  com minhas  dores nas costas.",5,positive
4944,2021-08-26,simples e barato,5,positive
4945,2021-08-26,Prático e fácil,5,positive
4946,2021-08-26,"Chegou no tempo programado, novo, embalado e em perfeito funcionamento. Recomendo.",5,positive
4947,2021-08-26,"O melhor desse suporte comparado aos outros disponíveis em mercado é que ele fica mais alto, mais facil alinhar ao olhar para pessoas altas",5,positive
4948,2021-08-27,"é leve, fácil de dobrar e na altura ideal. Excelente para levar para qualquer lugar. Simples porém atendeu bem minhas necessidades.",5,positive
4949,2021-08-27,otimo pra por o notebook em cima deu uma melhorada no superaquecimento,5,positive
4950,2021-08-27,chegou em ótimo estado e muito rápido,5,positive
4951,2021-08-27,"O notebook não se encaixa perfeitamente nele , esse suposto não passa segurança!",1,negative
4952,2021-08-27,Exatamente como da foto e atendeu todas as minhas expectativas. Sem contar o preço.estou bem alegre com minha compra.,5,positive
4953,2021-08-27,"Produto de qualidade, entrega super rápida, fácil de utilizar e estável.",5,positive
4954,2021-08-27,muito bom ajudou bastante,5,positive
4955,2021-08-27,"É um bom suporte, não é super estável mas pra mim tem servido bem.",4,positive
4956,2021-08-27,"Gostei que ele é robusto, ou seja, você pode confiar que o seu notebook não vai despencar!É bem estável e depois que você pega a manha, fica muito fácil de montar e desmontar. Faço isso todos os dias! 🙂",5,positive
4957,2021-08-27,"Comprei este produto tem 5 meses e me senti na obrigação de fazer uma avaliação fidedigna após algum tempo de uso. Logo quando comprei o produto funcionou muito bem como prometido. Entretanto, como estive em regime hibrido de trabalho (home office e presencial), tinha que me locomover frequentemente. Então, com o passar do tempo a peça que permite que os ""garfos"" sejam ajustados, que é plástica, foi perdendo a sua ""força"" de abraçar os garfos com o tempo e hoje estou usando ele com um armengue para funcionar bem. Uma outra coisa que folgou com o tempo foi a borrachinha no final do ""garfo"" que inibe que o notebook corra para fora do suporte. Nesa exata data comprei um outro suporte, com um mecanismo diferente pq este não me atende mais e me dá raiva algumas vezes pq o notebook não fica fixado direito.Não recomendaria o produto pois ele é muito passível de falhar mecanicamente com o tempo",2,negative
4958,2021-08-27,É o segundo que compro da mesma marca - para um outro notebook. Muito fácil e prático de usar.,5,positive
4959,2021-08-28,"Chegou bem antes do prazo. Bem usando ele há uma semana, é super rápido, consigo ouvir minhas músicas e executar 300 tarefas ao mesmo tempo com agilidade em troca de telas e envio de informações. Me ajudou muito a realizar meu trabalho no dia a dia. Nota 10 para entrega e para esse novo modelo da Dell.",5,positive
4960,2021-08-28,Ergonômico,5,positive
4961,2021-08-29,O produto é leve e cumpre a funcionalodade com sucesso,5,positive
4962,2021-08-29,Muito bom,5,positive
4963,2021-08-29,Funciona bem,5,positive
4964,2021-08-29,Bom e prático.,5,positive
4965,2021-08-30,"Veio com defeito, pois não estabilizava o notebook. Já tive outros que tinham material muito melhor, por isso não recomendo.",1,negative
4966,2021-08-30,da praticidade e segurança,5,positive
4967,2021-08-30,Produto atende perfeitamente ao que se propões. É o segundo que compro.,5,positive
4968,2021-08-31,"Atendeu bem a necessidade, fica bem estável na mesa e não atrapalhou a digitação.",5,positive
4969,2021-08-31,"A avaliação teria sido melhor se tivesse vindo o OCTOO, pois acabou vindo um similar. Não é ruim o que veio, parece muito bom também, mas não veio o OCTOO",3,negative
4970,2021-08-31,"Suporte muito bom, fácil de manusear e bem versátil. Funciona pra notebooks de diferentes tamanhos e também celular.",5,positive
4971,2021-08-31,"Comprei somente para elevar o notebook, se você quer digitar no notebook utilizando o suporte, indico que compre um teclado sem fio.",5,positive
4972,2021-08-31,Produto não me agradou... infelizmente não era o que imaginei... o notebook não se ajeita bem para digitação. Não gostei,2,negative
4973,2021-09-01,"Fácil utilização, dobrável para guardar e forte.",5,positive
4974,2021-09-01,Atende o que é descrito do material,5,positive
4975,2021-09-02,"Top, era o que eu esperava.",5,positive
4976,2021-09-02,"Ficou na medida exata que precisava, muito bom, só o primeiro ajuste que é meio duro, mas cumpre bem a função que pra muitos é melhor até que uma base ventilada",5,positive
4977,2021-09-02,"Ele não fica estável, fica rodando as pernas😱",2,negative
4978,2021-09-02,"Me decepcionei bastante com esse produto. Na primeira foto, nota-se que o notebook fica completamente torto. Na segunda, percebe-se que o ""pé"" do lado direito não encosta na mesa. A base não passa confiança e parece que o notebook pode cair a qualquer momento. Não vou ficar com ele e já iniciei o processo de devolução.",1,negative
4979,2021-09-02,"O lacre veio violado, a caixa amassada e o apoio de computador COMPLETAMENTE TORTO! Estou procurando onde devolver e não acho",1,negative
4980,2021-09-03,"Muito útil para maior qualidade no home office. Senti uma pequena instabilidade em um dos lados, mas nada que comprometesse ou gerasse risco de cair ou balançar.",4,positive
4981,2021-09-03,Produto é bom,5,positive
4982,2021-09-03,"Gostei, é razoável!",4,positive
4983,2021-09-03,Não gostei muito pq não tem estabilidade. Tem q ficar mudando de posição. No mais atende ao anunciado.,3,negative
4984,2021-09-03,é menor do que parece mas é muito bom!,4,positive
4985,2021-09-04,"Achei que fosse mais estável! As vezes o computador não fica encaixado direitinho, mas nada que comprometa a utilização! É um bom suporte!",5,positive
4986,2021-09-04,"Ótimo equipamento, com qualidade nos materiais e funções.",5,positive
4987,2021-09-05,"ele é de boa qualidade e a ergonia é o que se espera de um suporte, né? Porém o que é ruim nele é são essas hastes de dobrar, nunca dá pra deixar elsa perfeitamente uniforme, entao o note fica em posicao errada... sempre fica um lado mais pra baixo.Ele é legal, mas eu nao compraria de novo, compraria outro",3,negative
4988,2021-09-05,O suporte é de excelente acabamento. As duas guias de silicone nos braços do suporte permite encaixar o notebook para que não fique correndo nem deslizando quando precisar movimentá-lo. Excelente aquisição!!!,5,positive
4989,2021-09-05,Muito bom! Atendeu as minhas expectativas,5,positive
4990,2021-09-05,"Estou usando, mas fica torto e não adianta ajustar que sempre tem um lado maior que o outro. O jeito foi colocar um calço embaixo do notebook pra ter estabilidade. Não sei se compraria novamente.No quesito ergonomia, ajuda bastante.",3,negative
4991,2021-09-05,Muito útil...,5,positive
4992,2021-09-06,Ele é muito maleável é preciso muito cuidado para o uso.,4,positive
4993,2021-09-06,"Achei o produto ótimo, chegou muito rápido e sem avarias. Ele cumpre muito bem a sua função.",5,positive
4994,2021-09-07,"Não tem instabilidade, fica escorregando durante o uso e atrapalha o que estamos fazendo, por vezes prefiro não usar a passar raiva.",2,negative
4995,2021-09-07,Produto veio torto e é instável.,2,negative
4996,2021-09-08,"Produto que recebi não é o da foto mas um similar, possui algumas diferenças mas serve o proposito",3,negative
4997,2021-09-08,Vale a pena!,5,positive
